,AC.PA,ALO.PA,ATO.PA,ACA.PA,BN.PA,DSY.PA,EDEN.PA,EDF.PA,ENGI.PA,ERF.PA,RMS.PA,KER.PA,LI.PA,OR.PA,MC.PA,ML.PA,ORA.PA,RI.PA,PUB.PA,RNO.PA,SAF.PA,SGO.PA,SAN.PA,SU.PA,GLE.PA,TEP.PA,HO.PA,TTE.PA,URW.PA,DG.PA,VIV.PA,WLN.PA
23/11/2022,262996210,376216090,110951540,3042560720,675837930,1334575000,249588060,3886581080,2435285010,192555330,105569410,124795780,286861170,536729430,503257340,709795380,2660056600,257947360,254311860,295722280,427242940,515757100,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281629530
24/11/2022,262996210,376216090,110951540,3042560720,675837930,1334575000,249588060,3886581080,2435285010,192555330,105569410,124795780,286861170,536729430,503257340,709795380,2660056600,257947360,254311860,295722280,427242940,515757100,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281629530
25/11/2022,262996210,376216090,110951540,3042560720,675837930,1334575000,249588060,3886581080,2435285010,192555330,105569410,124795780,286861170,536729430,503257340,709795380,2660056600,257947360,254311860,295722280,427242940,515757100,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281629530
28/11/2022,262996210,376216090,110951540,3042560720,675837930,1334575000,249588060,3886581080,2435285010,192555330,105569410,124795780,286861170,536729430,503257340,709795380,2660056600,257947360,254311860,295722280,427242940,515757100,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281629530
29/11/2022,262996210,376216090,110951540,3042560720,675837930,1334575000,249588060,3886581080,2435285010,192555330,105569410,124795780,286861170,536729430,503257340,709795380,2660056600,257947360,254311860,295722280,427242940,515757100,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281629530
30/11/2022,262996210,376216090,110951540,3042560720,675837930,1334575000,249588060,3886581080,2435285010,192555330,105569410,124795780,286861170,536729430,503257340,709795380,2660056600,257947360,254311860,295722280,427242940,515757100,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281629530
01/12/2022,262996210,376216090,110951540,3042560720,675837930,1334575000,249588060,3886581080,2435285010,192555330,105569410,124795780,286861170,536729430,503257340,709795380,2660056600,257947360,254311860,295722280,427242940,515757100,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281629530
02/12/2022,262996210,376216090,110951540,3042560720,675837930,1334575000,249588060,3886581080,2435285010,192555330,105569410,124795780,286861170,536729430,503257340,709795380,2660056600,257947360,254311860,295722280,427242940,515757100,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281629530
05/12/2022,262996210,376216090,110951540,3042560720,675837930,1334575000,249588060,3886581080,2435285010,192555330,105569410,124795780,286861170,536729430,503257340,709795380,2660056600,257947360,254311860,295722280,427242940,515757100,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281629530
06/12/2022,262996210,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124795780,286861170,536729430,503257340,709795380,2660056600,257947360,254311860,295722280,427242940,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281629530
07/12/2022,262996210,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124795780,286861170,536729430,503257340,709795380,2660056600,257947360,254311860,295722280,427242940,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281629530
08/12/2022,262996210,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124795780,286861170,536729430,503257340,709795380,2660056600,257947360,254311860,295722280,427242940,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281629530
09/12/2022,262996210,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124795780,286861170,536729430,503257340,709795380,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
12/12/2022,262996210,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124795780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
13/12/2022,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124795780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
14/12/2022,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124795780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
15/12/2022,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124795780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
16/12/2022,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124795780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
19/12/2022,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
20/12/2022,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
21/12/2022,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
22/12/2022,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
23/12/2022,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
27/12/2022,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3886581080,2435285010,192617870,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
28/12/2022,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3887718420,2435285010,192617870,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
29/12/2022,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3887718420,2435285010,192617870,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
30/12/2022,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3887718420,2435285010,192617870,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
02/01/2023,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3887718420,2435285010,192617870,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
03/01/2023,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3887718420,2435285010,192617870,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,597987330,1108561850,281766840
04/01/2023,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
05/01/2023,263031790,376216090,110951540,3042560720,675837930,1334891110,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
06/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2438366790,192739580,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
09/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2438366790,192739580,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427244350,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
10/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
11/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
12/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
13/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,536729430,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
16/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
17/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,517757760,1267489670,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
18/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,517757760,1260835730,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
19/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,517757760,1260835730,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
20/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,517757760,1260835730,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
23/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,515769080,1260835730,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
24/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,515769080,1260835730,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
25/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,515769080,1260835730,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
26/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,515769080,1260835730,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
27/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,515769080,1260835730,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
30/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,515769080,1260835730,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
31/01/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,503257340,714117410,2660056600,257947360,254311860,295722280,427245970,515769080,1260835730,571092920,849883780,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
01/02/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427245970,515769080,1260835730,571092920,808208970,59120840,213411310,2619131290,138767090,589387330,1108561850,281769840
02/02/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427245970,515769080,1260835730,571092920,808208970,59120840,213411310,2619131290,138767090,589387330,1102874720,281769840
03/02/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427245970,515769080,1260835730,571092920,808208970,59120840,213411310,2619131290,138767090,590521020,1102874720,281769840
06/02/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192739580,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427245970,515769080,1260835730,571092920,808208970,59120840,213411310,2619131290,138767090,590521020,1102874720,281770340
07/02/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427245970,515781820,1260835730,571092920,808208970,59120840,213411310,2619131290,138767090,590521020,1102874720,281770340
08/02/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427245970,515781820,1260835730,571092920,808208970,59120840,213411310,2619131290,138767090,590521020,1102874720,281770340
09/02/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718420,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427245970,515781820,1260835730,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
10/02/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718680,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427245970,515781820,1260835730,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
13/02/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718680,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427245970,515781820,1260835730,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
14/02/2023,263031790,376216090,110951540,3042560720,675837930,1335039710,249588060,3887718680,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427245970,515781820,1260835730,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
15/02/2023,263031790,376216090,110951540,3025902350,675837930,1335056320,249588060,3887718680,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835730,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
16/02/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249588060,3887718680,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
17/02/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249588060,3887718680,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
20/02/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249588060,3887718680,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
21/02/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249588060,3887718680,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
22/02/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249588060,3887718420,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
23/02/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249588060,3887718420,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
24/02/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249380030,3887718420,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
27/02/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249380030,3887718420,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
28/02/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249380030,3887718420,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
01/03/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249380030,3887718420,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
02/03/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249380030,3887718420,2435285010,192814160,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
03/03/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249380030,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
06/03/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249380030,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
07/03/2023,263031790,376217230,110951540,3025902350,675837930,1335056320,249380030,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117350,2660056600,257947360,254311860,295722280,427257600,515781820,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
08/03/2023,263031790,376217230,110951540,3025902350,675837930,1335275550,249380030,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427257600,515782640,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
09/03/2023,263031790,376217230,110951540,3025902350,675837930,1335275550,249380030,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427257600,515782640,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
10/03/2023,263031790,376217230,110951540,3025902350,675837930,1335275550,249380030,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427257600,515782640,1260835810,571092920,808208970,59120840,213411310,2490262020,138767090,590521020,1102874720,281770340
13/03/2023,263031790,376217230,110951540,3025902350,675837930,1335275550,249380030,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427257600,515782640,1260835810,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
14/03/2023,263031790,376217230,110951540,3025902350,675837930,1335275550,249380030,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427257600,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
15/03/2023,263031790,376217230,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427257600,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
16/03/2023,263031790,376217230,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427257600,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
17/03/2023,263031790,376217230,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427257600,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
20/03/2023,263031790,376217230,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
21/03/2023,263031790,376217230,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
22/03/2023,263031790,376217230,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
23/03/2023,263031790,376217230,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
24/03/2023,263031790,380453450,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
27/03/2023,263031790,380453450,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
28/03/2023,263031790,380453450,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
29/03/2023,263031790,380453450,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
30/03/2023,263031790,380453450,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
31/03/2023,263031790,380453450,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2660056600,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
03/04/2023,263031790,380453450,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2658791500,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
04/04/2023,263031790,380453450,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2658791500,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
05/04/2023,263031790,380453450,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2658791500,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138767090,590521020,1102874720,281770340
06/04/2023,263031790,380453450,110951540,3025902350,675837930,1335275550,249588060,4000933680,2435285010,192864960,105569410,124070780,286861170,535186560,502048400,714117410,2658791500,257947360,254311860,295722280,427260540,515782640,1260911460,571092920,808208970,59120840,210210140,2490262020,138912100,590521020,1102874720,281770340
