Date,AC.PA,ACA.PA,ALO.PA,BN.PA,DG.PA,DSY.PA,EDEN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LI.PA,MC.PA,ML.PA,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,SU.PA,TEP.PA,TTE.PA,URW.PA,VIV.PA,WLN.PA
2017-12-04,37.462013244628906,8.296693801879883,27.377822875976562,53.82123947143555,66.89508819580078,17.267330169677734,19.929393768310547,9.012621879577637,47.00679016113281,29.322500228881836,72.9665756225586,289.2867736816406,20.980411529541016,214.48387145996094,23.797563552856445,165.93629455566406,8.722030639648438,42.10680389404297,104.97982025146484,407.77325439453125,69.5340576171875,83.05998992919922,54.41028594970703,38.444602966308594,60.9241943359375,105.10237121582031,29.49892807006836,,6.565826892852783,41.68000030517578
2017-12-05,36.95442199707031,8.203471183776855,27.086652755737305,54.2077751159668,67.35130310058594,17.207820892333984,19.908790588378906,9.046170234680176,46.93239212036133,29.172304153442383,72.0853042602539,293.00408935546875,21.027774810791016,214.96466064453125,23.653629302978516,167.0439910888672,8.709797859191895,41.98673629760742,105.86844635009766,407.3537292480469,69.2485122680664,82.89224243164062,53.59159851074219,38.55415725708008,60.617698669433594,104.16089630126953,29.261442184448242,,6.565826892852783,41.130001068115234
2017-12-06,36.70713424682617,8.078205108642578,26.82695960998535,54.74119186401367,68.02405548095703,17.177106857299805,19.739826202392578,9.082770347595215,46.113914489746094,28.957250595092773,73.13475799560547,294.63037109375,20.92121124267578,217.4123992919922,23.807161331176758,166.51229858398438,8.709797859191895,42.44449996948242,106.95904541015625,412.0611572265625,68.46529388427734,82.7524642944336,53.06996154785156,38.83817672729492,60.11539077758789,102.4919204711914,29.21825408935547,,6.555427074432373,40.75
2017-12-07,36.71147537231445,8.229689598083496,26.909587860107422,54.756656646728516,68.20962524414062,17.207820892333984,19.743946075439453,9.098020553588867,46.63941192626953,29.322500228881836,73.19497680664062,295.9081115722656,20.99521255493164,215.8388671875,23.9127140045166,167.30987548828125,8.911639213562012,42.5195426940918,106.7974853515625,411.0823974609375,68.13081359863281,83.42343139648438,53.04096984863281,38.878753662109375,60.71134948730469,102.74869537353516,29.276853561401367,,6.537596225738525,40.81999969482422
2017-12-08,37.37958526611328,8.547224044799805,26.960739135742188,54.84169387817383,67.86166381835938,17.190547943115234,19.867578506469727,9.03702163696289,47.313724517822266,29.98131561279297,73.67668914794922,298.7347717285156,21.07512855529785,216.27593994140625,23.922311782836914,166.95538330078125,8.954455375671387,42.707149505615234,106.63591003417969,410.1502380371094,68.86507415771484,83.00408172607422,53.01924514770508,38.72456741333008,60.59215545654297,101.93560028076172,29.008514404296875,,6.595543384552002,41.0
2017-12-11,36.95875930786133,8.512266159057617,26.854501724243164,54.756656646728516,66.84869384765625,17.01777458190918,19.97472381591797,9.000422477722168,47.37883758544922,30.001800537109375,74.32185363769531,299.7027893066406,21.1284122467041,215.22689819335938,23.50009536743164,166.9110870361328,8.954455375671387,43.082366943359375,106.030029296875,410.6163635253906,68.66925811767578,81.91376495361328,53.30903625488281,38.86252212524414,60.51553726196289,101.7644271850586,29.04861068725586,,6.775328159332275,40.86000061035156
2017-12-12,36.4685173034668,8.550138473510742,26.870241165161133,55.30553436279297,67.23532104492188,17.155988693237305,20.03653907775879,9.061420440673828,47.69041442871094,30.40119171142578,74.2358169555664,301.8324890136719,20.702177047729492,215.44544982910156,23.528881072998047,168.06309509277344,9.067608833312988,43.3525276184082,104.65669250488281,411.5484313964844,69.1016616821289,82.14673614501953,54.359580993652344,38.29042053222656,61.17960739135742,102.53472900390625,29.471176147460938,,6.805044174194336,38.21500015258789
2017-12-13,36.455509185791016,8.456915855407715,26.712852478027344,54.97311782836914,66.67857360839844,17.194379806518555,19.879941940307617,8.96687126159668,47.88573455810547,30.408016204833984,74.05516815185547,299.8190002441406,20.802812576293945,215.92626953125,23.45211410522461,166.68954467773438,8.963628768920898,43.25497055053711,104.4951171875,412.5272521972656,69.2322006225586,81.64351654052734,54.09149932861328,38.4080924987793,60.123897552490234,102.70590209960938,29.221343994140625,,6.745612144470215,37.994998931884766
2017-12-14,36.38609313964844,8.352041244506836,26.669570922851562,54.679344177246094,66.84869384765625,17.180944442749023,19.587345123291016,8.826574325561523,47.47184753417969,30.056419372558594,74.83797454833984,300.98065185546875,20.87385368347168,213.60964965820312,23.183435440063477,165.22735595703125,8.914697647094727,43.089874267578125,104.25276184082031,412.43402099609375,69.38719940185547,79.98473358154297,53.44669723510742,38.02668380737305,60.157962799072266,101.97840881347656,29.119552612304688,,6.626745700836182,39.04499816894531
2017-12-15,36.58131790161133,8.241342544555664,26.311508178710938,55.04268264770508,67.29718017578125,17.098400115966797,19.554380416870117,8.869272232055664,47.30442810058594,29.48976707458496,74.21862030029297,301.135498046875,21.07809066772461,214.3090057373047,23.14505386352539,165.93629455566406,8.966687202453613,43.1949348449707,104.29316711425781,409.9637756347656,68.40819549560547,80.24567413330078,53.28730773925781,38.14028549194336,60.62622833251953,102.5775146484375,28.690828323364258,,6.662405967712402,38.0
2017-12-18,36.76353454589844,8.314170837402344,26.68924331665039,55.521995544433594,67.92352294921875,17.36331558227539,19.85521697998047,8.96687126159668,47.704368591308594,29.57510757446289,80.265869140625,308.02789306640625,21.202411651611328,222.08934020996094,23.45211410522461,168.7277374267578,9.00644302368164,42.68464279174805,105.90885162353516,415.0440368652344,69.2322006225586,82.08150482177734,53.75822830200195,38.667762756347656,61.58826446533203,101.3792724609375,29.212085723876953,,6.741153717041016,40.79999923706055
