"Date","ALL","PNC","MBI","AIG","HIG","UNM","HUM","KEY","CINF","GS","UNH","BK","NTRS","PGR","AXP","SEIC","FITB","ZION","CNA","BEN"
2022-11-23,0.53733331189766,0.888938616132041,0.529348708877894,0.83373712323936,0.820272604901706,0.665968455022935,0.36607465123991,0.864793675732759,0.669092601961138,0.874145729146425,0.573929373436903,0.874145852092491,0.835287821649826,0.57445801614625,0.845034817688272,0.816930184434591,0.870896569246381,0.829964277762612,0.78116702975635,0.775287209435253
2022-11-25,0.541742247838019,0.886640118428657,0.512367710890451,0.832545540511368,0.814903562582143,0.540691123590762,0.367028248721166,0.862248165937371,0.656052089861281,0.874630118581162,0.576600776831505,0.876446730699123,0.832116537939797,0.575729410695383,0.841116809403114,0.811651323970141,0.868275037646403,0.827979887932809,0.757101291699718,0.772451105624692
2022-11-28,0.551500097527932,0.886766328116235,0.527048743029571,0.821145082182832,0.815992439383641,0.63546883198714,0.371362472605056,0.862362781856164,0.65918492200327,0.875406812385333,0.58982901003453,0.876913719132284,0.832634718396015,0.575953422628462,0.840891923099558,0.811347103228801,0.868430646811505,0.827868270578879,0.766509772575061,0.773156302179609
2022-11-29,0.575430209258572,0.887227111994696,0.525182749286584,0.818419859155509,0.816309660524415,0.583537888126164,0.378558476092437,0.863779221299317,0.695881659465408,0.876658568771955,0.602044540135956,0.882337194916898,0.834408304830634,0.578079325691526,0.839835942253038,0.806055505561187,0.869481265098705,0.828830802526941,0.793474105082704,0.771659781606099
2022-11-30,0.581540615741333,0.887282294168494,0.524015518870641,0.817571687676843,0.815175048681899,0.627758007570994,0.378149373408717,0.863592120807402,0.653753588511574,0.876751797079209,0.586159163477676,0.881443907116731,0.833326550911836,0.579137169945616,0.838171396988991,0.80521582725906,0.869510919898112,0.828431382024018,0.777659346257097,0.771438315945282
2022-12-01,0.566661469513365,0.886552565121597,0.524412065716334,0.816773544565159,0.813474758105602,0.623356194861244,0.444003381193598,0.861447095336346,0.70259393847317,0.875205200865127,0.642126727282811,0.889340236937305,0.841007777563789,0.579626300747808,0.836271071378516,0.802792307003065,0.866512071948666,0.827559261497379,0.718813627109427,0.770618973144388
2022-12-02,0.576425739901811,0.886259058871203,0.524327595329811,0.816073377465689,0.813777134776111,0.617408210299658,0.423866315593394,0.86095205888289,0.627634489486626,0.875025802786472,0.646401239122145,0.886727489624514,0.82739245949232,0.580896621691897,0.836237527222794,0.79310582104234,0.867551746323714,0.825885089382958,0.778863233436212,0.767006413598847
2022-12-05,0.580463475730396,0.886532473308886,0.523703462826086,0.814498381573261,0.80889910047561,0.485463943750515,0.412320674423439,0.86015961869126,0.648166131972546,0.87470690332861,0.633408968554675,0.884539213447367,0.826599903801191,0.578623896288038,0.835271932186864,0.790509653227293,0.867661577069128,0.824243666359528,0.771745171389484,0.766750851468477
2022-12-06,0.602856881458158,0.879861534421456,0.523772745422412,0.816813429271813,0.815476306838449,0.734617884990531,0.380670410571574,0.86018725560624,0.694525058623003,0.874876197960804,0.605799177578936,0.891343362691341,0.827240918990392,0.580221987824682,0.832290760986249,0.799834696571457,0.864966076472306,0.822005475303213,0.778698333192145,0.763872365659606
2022-12-07,0.573857135435335,0.879901329566305,0.525837756583451,0.81648581260709,0.805037793528498,0.524646541516626,0.386388973218403,0.860417370941613,0.655443631966202,0.874463609239811,0.582566299388408,0.88140578552506,0.827365849663504,0.580837747471809,0.833337752608826,0.799891002284045,0.865091922999284,0.822609776181672,0.734529856026706,0.765097332332959
2022-12-08,0.577829773770394,0.877335368200245,0.527897269135834,0.816401351261631,0.805256563774981,0.578272048160473,0.386898615929882,0.86021762451317,0.629210866662836,0.874467190064195,0.582681834650645,0.834653448132947,0.827333718047092,0.581256185295252,0.833550802651964,0.797133252750334,0.862871707327433,0.822858561700267,0.753102922655028,0.76483568502144
2022-12-09,0.57990992810837,0.876980028697079,0.528032422647425,0.816933888417062,0.806043283235211,0.549763114323425,0.387107146469835,0.860012180170513,0.646070210283419,0.87568341145346,0.589421954449985,0.835267506791531,0.827635118492014,0.581936383484698,0.833782416644642,0.800521811608277,0.862656875360225,0.822991707577631,0.764814967067224,0.765781349864878
2022-12-12,0.585478520448381,0.877006413636569,0.528213921600035,0.816055292280612,0.805901596101907,0.617767056532292,0.390115789623281,0.858073256272917,0.647044999939967,0.875028111535147,0.592978099393133,0.833240496212452,0.826532622335843,0.583053782540096,0.833337161638849,0.803570383441158,0.862218011904541,0.822516623748017,0.769772884982798,0.767191269736975
2022-12-13,0.579992777384447,0.877452419747252,0.527919815269502,0.816586616240855,0.808048347403089,0.585179679704917,0.368346453302712,0.857713339015522,0.666737554899079,0.875118395855553,0.611839281707431,0.825305040930365,0.827173196572111,0.582250763542179,0.834523638608846,0.803227397431808,0.862350434484874,0.823028474004351,0.776545532668499,0.769128140087508
2022-12-14,0.574888966405171,0.877222972818007,0.527436708992464,0.81677330826126,0.797279317147688,0.540246944321372,0.378970777217436,0.857325236492635,0.644387572826995,0.873642075255001,0.605157584171886,0.805245408232345,0.826409627924135,0.581909115188043,0.835222819288993,0.802725506737226,0.862172367608743,0.82284461442536,0.751834731181361,0.767357966949799
2022-12-15,0.575355044035752,0.876175512614378,0.527679679083586,0.816269743986718,0.806540959394702,0.446205484192087,0.389574517897648,0.857562545550575,0.658301717806589,0.87296147542844,0.600921909637653,0.810305130309066,0.826151456548584,0.58405162771969,0.836100493006245,0.804141489573303,0.863218676727729,0.822947507236587,0.75831326180656,0.771305605077814
2022-12-16,0.497924786181779,0.87101070206488,0.526790659626525,0.814454558010275,0.808253514557381,0.549074875978032,0.436821861192227,0.856144151217475,0.677562777174502,0.872997145264711,0.636021648298692,0.812609462438948,0.826726467904913,0.573494231563184,0.837017346125441,0.804159382157116,0.861262721559688,0.821135013014546,0.766368129415096,0.771693360571476
2022-12-19,0.514467170769048,0.869639613825,0.527175337059304,0.812569419080527,0.806020350103388,0.613754920610555,0.426271205207341,0.856005248274183,0.651439713724747,0.87218232552302,0.634650165052002,0.813811702846291,0.82520135781137,0.576311560550927,0.835426594386993,0.802727641863858,0.860654397043216,0.820083477941688,0.764813796476821,0.770225924003093
2022-12-20,0.521070488906401,0.868821671991523,0.522236925572823,0.808802820034869,0.80373908878249,0.582177462875287,0.416141522226343,0.854886428434502,0.636190171500671,0.871346447166328,0.629912162940602,0.814778966491038,0.823703733133951,0.578536963536541,0.834011207396319,0.801112070140618,0.860470196498811,0.818244675163174,0.76316360525779,0.768892573415549
2022-12-21,0.518956973145143,0.868791517115373,0.521881602511343,0.807678918015172,0.802887823665647,0.562495184599354,0.405953595448737,0.855342355025353,0.636552809248078,0.871398102412334,0.619076835171339,0.817523497871167,0.834327589664428,0.579100369061634,0.834026472530412,0.801276249592556,0.860502282568626,0.818300605264594,0.762977351473049,0.769313101891522
2022-12-22,0.523395240939343,0.86906419680803,0.521804347955881,0.807523499508494,0.803853124443473,0.650827042590357,0.423919021426561,0.855920071304665,0.676475021190342,0.871821275281479,0.635908083715017,0.8180689989051,0.835165418776687,0.581081377803507,0.833761808266204,0.802149126753529,0.859057112272543,0.819211988774683,0.763895323141365,0.770402518958882
2022-12-23,0.516186466155034,0.867983267282173,0.52312451009065,0.80814877242676,0.804025547101618,0.607407893365082,0.399599383050944,0.854329038765547,0.648513522325991,0.871946188423127,0.627367992237635,0.820182687763073,0.835142898639947,0.564977573630903,0.834523273429668,0.80230781790563,0.857747202263085,0.816406171964215,0.763215924635811,0.770246925742425
2022-12-27,0.482449108775483,0.866764208510811,0.522689068957461,0.807759788020546,0.80548466167951,0.613790776178478,0.400934398391238,0.852761022992624,0.64945462711759,0.874580242653062,0.631405451690923,0.818902034477772,0.839046168662545,0.566537047418041,0.828446202891411,0.802927044313933,0.853342321949458,0.81642573774801,0.764324343524161,0.763362588157075
