Date,BAC,C,GS,JPM,MS
2014-07-01,12.368517875671387,35.334407806396484,133.99424743652344,42.48114013671875,23.833358764648438
2014-07-02,12.566736221313477,35.74388885498047,134.05845642089844,42.038394927978516,23.958723068237305
2014-07-03,12.709446907043457,35.91513442993164,136.1229248046875,42.097415924072266,24.054588317871094
2014-07-07,12.638090133666992,35.721561431884766,134.7733917236328,41.81702423095703,23.88497543334961
2014-07-08,12.352662086486816,35.304622650146484,132.468017578125,41.14552688598633,23.41303253173828
2014-07-09,12.368517875671387,35.27486038208008,132.2752227783203,41.3373908996582,23.604755401611328
2014-07-10,12.24166488647461,34.91748809814453,131.27113342285156,40.997955322265625,23.36141014099121
2014-07-11,12.194091796875,34.9919548034668,132.379638671875,41.175045013427734,23.162307739257812
2014-07-14,12.344735145568848,36.04914093017578,134.14682006835938,41.536624908447266,23.4572696685791
2014-07-15,12.53502082824707,36.696861267089844,135.88992309570312,42.99767303466797,23.597381591796875
2014-07-16,12.297161102294922,37.09144973754883,136.93421936035156,43.32234573364258,23.966096878051758
2014-07-17,12.051377296447754,36.61497116088867,136.66912841796875,42.69512939453125,23.818601608276367
2014-07-18,12.281305313110352,36.897884368896484,137.7374725341797,42.96815490722656,24.069326400756836
2014-07-21,12.305092811584473,36.74153518676758,137.93832397460938,42.975528717041016,24.002967834472656
2014-07-22,12.305092811584473,36.92765808105469,140.58909606933594,43.29282760620117,24.268436431884766
2014-07-23,12.305092811584473,37.35947799682617,142.03504943847656,43.536346435546875,24.5928955078125
2014-07-24,12.38437557220459,37.29246520996094,141.5851593017578,43.661781311035156,24.6297664642334
2014-07-25,12.360590934753418,37.247798919677734,140.89431762695312,43.54370880126953,24.51178741455078
2014-07-28,12.289231300354004,37.00211715698242,141.33616638183594,43.676544189453125,24.386425018310547
2014-07-29,12.162378311157227,36.79364013671875,141.0067901611328,43.270687103271484,24.14973258972168
2014-07-30,12.352662086486816,37.2254524230957,141.18348693847656,43.469940185546875,24.660097122192383
2014-07-31,12.091020584106445,36.421241760253906,138.862060546875,42.5549201965332,23.920442581176758
2014-08-01,11.876949310302734,35.81805419921875,136.75746154785156,41.67683029174805,23.37309455871582
2014-08-04,11.932451248168945,35.99678039550781,137.91416931152344,41.802276611328125,23.543212890625
2014-08-05,11.89280891418457,35.66168212890625,136.09078979492188,41.36690902709961,23.232559204101562
2014-08-06,12.051377296447754,35.847843170166016,136.3478240966797,41.49235153198242,23.343509674072266
2014-08-07,11.987948417663574,35.78828048706055,135.83370971679688,41.256221771240234,23.195575714111328
